date,datatype,value,4,5,6,7,station_id
20170103,WT01,1,,,W,,USW00094728
20170103,WT01,1,,,W,,USW00094740
20170103,WT01,1,,,W,,USW00094789
20170103,WT01,1,,,W,,USW00094790
20170104,WT11,1,,,7,,USC00300443
20170104,WT01,1,,,7,,USC00301068
20170104,WT01,1,,,7,,USC00301309
20170104,WT06,1,,,7,,USC00304844
20170104,WT01,1,,,7,,USC00304939
20170104,WT01,1,,,7,,USC00304912
20170104,WT01,1,,,7,,USC00304996
20170104,WT06,1,,,7,,USC00304996
20170104,WT01,1,,,7,,USC00305426
20170104,WT04,1,,,7,,USC00306047
20170104,WT01,1,,,7,,USC00306867
20170104,WT04,1,,,7,,USC00306867
20170104,WT06,1,,,7,,USC00308455
20170104,WT01,1,,,7,,USC00308910
20170104,WT01,1,,,7,,USC00309049
20170104,WT01,1,,,W,,USW00004725
20170104,WT02,1,,,W,,USW00004725
20170104,WT01,1,,,W,,USW00004781
20170104,WT01,1,,,W,,USW00014733
20170104,WT09,1,,,W,,USW00014733
20170104,WT01,1,,,W,,USW00014735
20170104,WT04,1,,,W,,USW00014735
20170104,WT01,1,,,W,,USW00014750
20170104,WT01,1,,,W,,USW00014757
20170104,WT01,1,,,W,,USW00014768
20170104,WT01,1,,,W,,USW00014771
20170104,WT01,1,,,W,,USW00064776
20170104,WT01,1,,,W,,USW00094725
20170104,WT01,1,,,W,,USW00094728
20170104,WT08,1,,,W,,USW00094728
20170104,WT01,1,,,W,,USW00094740
20170104,WT02,1,,,W,,USW00094740
20170104,WT08,1,,,W,,USW00094740
20170104,WT01,1,,,W,,USW00094790
20170104,WT02,1,,,W,,USW00094790
20170105,WT11,1,,,7,,USC00304207
20170105,WT06,1,,,7,,USC00304808
20170105,WT03,1,,,7,,USC00304912
20170105,WT01,1,,,7,,USC00304996
20170105,WT01,1,,,7,,USC00306867
20170105,WT11,1,,,7,,USC00307329
20170105,WT11,1,,,7,,USC00308910
20170105,WT11,1,,,7,,USC00309593
20170105,WT01,1,,,W,,USW00004725
20170105,WT01,1,,,W,,USW00014733
20170105,WT08,1,,,W,,USW00014733
20170105,WT08,1,,,W,,USW00014750
20170105,WT01,1,,,W,,USW00014768
20170105,WT01,1,,,W,,USW00014771
20170105,WT01,1,,,W,,USW00094740
20170105,WT08,1,,,W,,USW00094740
20170105,WT01,1,,,W,,USW00094790
20170105,WT02,1,,,W,,USW00094790
20170105,WT08,1,,,W,,USW00094790
20170106,WT01,1,,,7,,USC00306867
20170106,WT11,1,,,7,,USC00308910
20170106,WT01,1,,,W,,USW00004725
20170106,WT01,1,,,W,,USW00004781
20170106,WT01,1,,,W,,USW00014732
20170106,WT08,1,,,W,,USW00014732
20170106,WT08,1,,,W,,USW00014750
20170106,WT01,1,,,W,,USW00014757
20170106,WT08,1,,,W,,USW00014757
20170106,WT01,1,,,W,,USW00094728
20170106,WT08,1,,,W,,USW00094728
20170106,WT01,1,,,W,,USW00094740
20170106,WT08,1,,,W,,USW00094740
20170106,WT01,1,,,W,,USW00094790
20170106,WT02,1,,,W,,USW00094790
20170106,WT08,1,,,W,,USW00094790
20170107,WT01,1,,,7,,USC00306867
20170107,WT01,1,,,W,,USW00004781
20170107,WT02,1,,,W,,USW00004781
20170107,WT01,1,,,W,,USW00014732
20170107,WT02,1,,,W,,USW00014732
20170107,WT08,1,,,W,,USW00014732
20170107,WT08,1,,,W,,USW00014733
20170107,WT01,1,,,W,,USW00014757
20170107,WT08,1,,,W,,USW00014757
20170107,WT01,1,,,W,,USW00094728
20170107,WT02,1,,,W,,USW00094728
20170107,WT08,1,,,W,,USW00094728
20170107,WT08,1,,,W,,USW00094740
20170107,WT01,1,,,W,,USW00094789
20170107,WT08,1,,,W,,USW00094789
20170107,WT01,1,,,W,,USW00094790
20170107,WT02,1,,,W,,USW00094790
20170108,WT01,1,,,7,,USC00301309
20170108,WT01,1,,,7,,USC00306867
20170108,WT01,1,,,W,,USW00004725
20170108,WT08,1,,,W,,USW00004725
20170108,WT09,1,,,W,,USW00004725
20170108,WT08,1,,,W,,USW00004781
20170108,WT08,1,,,W,,USW00014732
20170108,WT08,1,,,W,,USW00014733
20170108,WT01,1,,,W,,USW00014735
20170108,WT08,1,,,W,,USW00014750
20170108,WT01,1,,,W,,USW00014757
20170108,WT01,1,,,W,,USW00014768
20170108,WT08,1,,,W,,USW00014768
20170108,WT09,1,,,W,,USW00014768
20170108,WT01,1,,,W,,USW00014771
20170108,WT08,1,,,W,,USW00014771
20170108,WT09,1,,,W,,USW00014771
20170108,WT08,1,,,W,,USW00064776
20170108,WT08,1,,,W,,USW00094725
20170108,WT01,1,,,W,,USW00094740
20170108,WT08,1,,,W,,USW00094740
20170108,WT01,1,,,W,,USW00094790
20170108,WT02,1,,,W,,USW00094790
20170108,WT08,1,,,W,,USW00094790
20170108,WT09,1,,,W,,USW00094790
20170109,WT01,1,,,7,,USC00306867
20170109,WT08,1,,,W,,USW00004781
20170109,WT01,1,,,W,,USW00014771
20170109,WT01,1,,,W,,USW00094740
20170109,WT08,1,,,W,,USW00094740
20170109,WT01,1,,,W,,USW00094790
20170109,WT08,1,,,W,,USW00094790
20170110,WT06,1,,,7,,USC00300183
20170110,WT04,1,,,7,,USC00300443
20170110,WT11,1,,,7,,USC00305233
20170110,WT04,1,,,7,,USC00305512
20170110,WT06,1,,,7,,USC00305512
20170110,WT04,1,,,7,,USC00306314
20170110,WT06,1,,,7,,USC00306314
20170110,WT06,1,,,7,,USC00306525
20170110,WT01,1,,,7,,USC00306867
20170110,WT04,1,,,7,,USC00306867
20170110,WT06,1,,,7,,USC00306867
20170110,WT06,1,,,7,,USC00308132
20170110,WT04,1,,,7,,USC00308962
20170110,WT06,1,,,7,,USC00308962
20170110,WT04,1,,,7,,USC00309049
20170110,WT06,1,,,7,,USC00309049
20170110,WT01,1,,,W,,USW00004725
20170110,WT06,1,,,W,,USW00004725
20170110,WT08,1,,,W,,USW00004725
20170110,WT04,1,,,W,,USW00014733
20170110,WT08,1,,,W,,USW00014750
20170110,WT01,1,,,W,,USW00014757
20170110,WT08,1,,,W,,USW00014757
20170110,WT01,1,,,W,,USW00014768
20170110,WT04,1,,,W,,USW00014768
20170110,WT06,1,,,W,,USW00014768
20170110,WT01,1,,,W,,USW00014771
20170110,WT04,1,,,W,,USW00014771
20170110,WT06,1,,,W,,USW00014771
20170110,WT08,1,,,W,,USW00014771
20170110,WT01,1,,,W,,USW00094725
20170110,WT06,1,,,W,,USW00094725
20170110,WT08,1,,,W,,USW00094725
20170110,WT06,1,,,W,,USW00094740
20170110,WT01,1,,,W,,USW00094790
20170110,WT06,1,,,W,,USW00094790
20170110,WT08,1,,,W,,USW00094790
20170111,WT04,1,,,7,,USC00300055
20170111,WT06,1,,,7,,USC00300085
20170111,WT11,1,,,7,,USC00300317
20170111,WT04,1,,,7,,USC00300321
20170111,WT06,1,,,7,,USC00300321
20170111,WT11,1,,,7,,USC00300321
20170111,WT06,1,,,7,,USC00301152
20170111,WT01,1,,,7,,USC00301309
20170111,WT06,1,,,7,,USC00303025
20170111,WT04,1,,,7,,USC00303250
20170111,WT06,1,,,7,,USC00303250
20170111,WT11,1,,,7,,USC00303250
20170111,WT11,1,,,7,,USC00303346
20170111,WT04,1,,,7,,USC00303851
20170111,WT06,1,,,7,,USC00303851
20170111,WT04,1,,,7,,USC00304731
20170111,WT04,1,,,7,,USC00304808
20170111,WT04,1,,,7,,USC00304939
20170111,WT04,1,,,7,,USC00304912
20170111,WT05,1,,,7,,USC00304912
20170111,WT06,1,,,7,,USC00304912
20170111,WT06,1,,,7,,USC00304996
20170111,WT06,1,,,7,,USC00305233
20170111,WT11,1,,,7,,USC00305233
20170111,WT06,1,,,7,,USC00305236
20170111,WT01,1,,,7,,USC00305426
20170111,WT06,1,,,7,,USC00305426
20170111,WT11,1,,,7,,USC00305840
20170111,WT06,1,,,7,,USC00306196
20170111,WT11,1,,,7,,USC00306747
20170111,WT01,1,,,7,,USC00306867
20170111,WT11,1,,,7,,USC00307749
20170111,WT11,1,,,7,,USC00308132
20170111,WT06,1,,,7,,USC00308455
20170111,WT11,1,,,7,,USC00308910
20170111,WT06,1,,,7,,USC00309072
20170111,WT04,1,,,7,,USC00309425
20170111,WT04,1,,,7,,USC00309593
20170111,WT06,1,,,7,,USC00309593
20170111,WT11,1,,,7,,USC00309593
20170111,WT11,1,,,7,,USC00309690
20170111,WT01,1,,,W,,USW00004725
20170111,WT06,1,,,W,,USW00004725
20170111,WT01,1,,,W,,USW00004781
20170111,WT01,1,,,W,,USW00014732
20170111,WT08,1,,,W,,USW00014732
20170111,WT01,1,,,W,,USW00014733
20170111,WT01,1,,,W,,USW00014757
20170111,WT08,1,,,W,,USW00014757
20170111,WT01,1,,,W,,USW00014768
20170111,WT01,1,,,W,,USW00094728
20170111,WT01,1,,,W,,USW00094740
20170111,WT06,1,,,W,,USW00094740
20170111,WT01,1,,,W,,USW00094789
20170111,WT01,1,,,W,,USW00094790
20170112,WT01,1,,,7,,USC00300443
20170112,WT01,1,,,7,,USC00300785
20170112,WT01,1,,,7,,USC00301309
20170112,WT01,1,,,7,,USC00303025
20170112,WT01,1,,,7,,USC00304207
20170112,WT01,1,,,7,,USC00304731
20170112,WT06,1,,,7,,USC00304731
20170112,WT11,1,,,7,,USC00304996
20170112,WT01,1,,,7,,USC00305426
20170112,WT01,1,,,7,,USC00306525
20170112,WT01,1,,,7,,USC00306747
20170112,WT01,1,,,7,,USC00306867
20170112,WT01,1,,,7,,USC00307484
20170112,WT01,1,,,7,,USC00308132
20170112,WT01,1,,,7,,USC00309049
20170112,WT01,1,,,W,,USW00004725
20170112,WT02,1,,,W,,USW00004725
20170112,WT01,1,,,W,,USW00004781
20170112,WT01,1,,,W,,USW00014732
20170112,WT01,1,,,W,,USW00014733
20170112,WT02,1,,,W,,USW00014733
20170112,WT01,1,,,W,,USW00014735
20170112,WT01,1,,,W,,USW00014750
20170112,WT01,1,,,W,,USW00014757
20170112,WT01,1,,,W,,USW00014768
20170112,WT01,1,,,W,,USW00014771
20170112,WT01,1,,,W,,USW00064776
20170112,WT01,1,,,W,,USW00094725
20170112,WT01,1,,,W,,USW00094728
20170112,WT01,1,,,W,,USW00094740
20170112,WT01,1,,,W,,USW00094789
20170112,WT01,1,,,W,,USW00094790
20170113,WT01,1,,,7,,USC00300085
20170113,WT01,1,,,7,,USC00300785
20170113,WT01,1,,,7,,USC00301011
20170113,WT01,1,,,7,,USC00301625
20170113,WT01,1,,,7,,USC00303025
20170113,WT01,1,,,7,,USC00304564
20170113,WT01,1,,,7,,USC00304939
20170113,WT01,1,,,7,,USC00304996
20170113,WT01,1,,,7,,USC00307329
20170113,WT01,1,,,7,,USC00307749
20170113,WT06,1,,,7,,USC00308962
20170113,WT01,1,,,W,,USW00004725
20170113,WT08,1,,,W,,USW00004725
20170113,WT01,1,,,W,,USW00014757
20170113,WT02,1,,,W,,USW00014757
20170113,WT01,1,,,W,,USW00064776
20170113,WT01,1,,,W,,USW00094725
20170113,WT08,1,,,W,,USW00094740
20170114,WT01,1,,,W,,USW00004725
20170114,WT01,1,,,W,,USW00004781
20170114,WT01,1,,,W,,USW00014732
20170114,WT01,1,,,W,,USW00014757
20170114,WT08,1,,,W,,USW00014757
20170114,WT01,1,,,W,,USW00094728
20170114,WT02,1,,,W,,USW00094728
20170114,WT01,1,,,W,,USW00094789
20170114,WT08,1,,,W,,USW00094789
20170115,WT01,1,,,7,,USC00301309
20170115,WT01,1,,,W,,USW00004725
20170115,WT08,1,,,W,,USW00004725
20170115,WT01,1,,,W,,USW00004781
20170115,WT01,1,,,W,,USW00014757
20170115,WT08,1,,,W,,USW00094740
20170115,WT01,1,,,W,,USW00094790
20170116,WT06,1,,,7,,USC00300183
20170116,WT04,1,,,7,,USC00306047
20170116,WT08,1,,,W,,USW00014750
20170116,WT01,1,,,W,,USW00014757
20170116,WT01,1,,,W,,USW00014768
20170117,WT06,1,,,7,,USC00300085
20170117,WT01,1,,,7,,USC00300183
20170117,WT01,1,,,7,,USC00300443
20170117,WT06,1,,,7,,USC00303851
20170117,WT06,1,,,7,,USC00303983
20170117,WT01,1,,,7,,USC00304731
20170117,WT06,1,,,7,,USC00304939
20170117,WT01,1,,,7,,USC00305426
20170117,WT06,1,,,7,,USC00305426
20170117,WT06,1,,,7,,USC00305512
20170117,WT01,1,,,7,,USC00306525
20170117,WT01,1,,,7,,USC00306867
20170117,WT04,1,,,7,,USC00306867
20170117,WT04,1,,,7,,USC00307484
20170117,WT06,1,,,7,,USC00308910
20170117,WT06,1,,,7,,USC00308962
20170117,WT01,1,,,7,,USC00309049
20170117,WT06,1,,,7,,USC00309593
20170117,WT01,1,,,W,,USW00004725
20170117,WT06,1,,,W,,USW00004725
20170117,WT01,1,,,W,,USW00004781
20170117,WT01,1,,,W,,USW00014732
20170117,WT08,1,,,W,,USW00014732
20170117,WT01,1,,,W,,USW00014733
20170117,WT06,1,,,W,,USW00014733
20170117,WT01,1,,,W,,USW00014735
20170117,WT04,1,,,W,,USW00014735
20170117,WT06,1,,,W,,USW00014735
20170117,WT01,1,,,W,,USW00014750
20170117,WT06,1,,,W,,USW00014750
20170117,WT01,1,,,W,,USW00014757
20170117,WT08,1,,,W,,USW00014757
20170117,WT01,1,,,W,,USW00014768
20170117,WT03,1,,,W,,USW00014768
20170117,WT08,1,,,W,,USW00014768
20170117,WT01,1,,,W,,USW00014771
20170117,WT06,1,,,W,,USW00014771
20170117,WT01,1,,,W,,USW00064776
20170117,WT01,1,,,W,,USW00094725
20170117,WT01,1,,,W,,USW00094728
20170117,WT08,1,,,W,,USW00094728
20170117,WT01,1,,,W,,USW00094740
20170117,WT06,1,,,W,,USW00094740
20170117,WT08,1,,,W,,USW00094740
20170117,WT01,1,,,W,,USW00094789
20170117,WT08,1,,,W,,USW00094789
20170117,WT01,1,,,W,,USW00094790
20170117,WT08,1,,,W,,USW00094790
20170118,WT01,1,,,7,,USC00300023
20170118,WT06,1,,,7,,USC00300085
20170118,WT01,1,,,7,,USC00300321
20170118,WT01,1,,,7,,USC00301011
20170118,WT01,1,,,7,,USC00301309
20170118,WT01,1,,,7,,USC00301625
20170118,WT01,1,,,7,,USC00304731
20170118,WT06,1,,,7,,USC00304731
20170118,WT01,1,,,7,,USC00304808
20170118,WT01,1,,,7,,USC00304939
20170118,WT04,1,,,7,,USC00304912
20170118,WT06,1,,,7,,USC00304996
20170118,WT01,1,,,7,,USC00305426
20170118,WT01,1,,,7,,USC00305512
20170118,WT01,1,,,7,,USC00305840
20170118,WT04,1,,,7,,USC00306062
20170118,WT01,1,,,7,,USC00306525
20170118,WT01,1,,,7,,USC00306747
20170118,WT01,1,,,7,,USC00306867
20170118,WT04,1,,,7,,USC00306867
20170118,WT01,1,,,7,,USC00307329
20170118,WT04,1,,,7,,USC00307484
20170118,WT01,1,,,7,,USC00307749
20170118,WT06,1,,,7,,USC00308455
20170118,WT01,1,,,7,,USC00308910
20170118,WT01,1,,,7,,USC00309049
20170118,WT06,1,,,7,,USC00309593
20170118,WT01,1,,,W,,USW00004725
20170118,WT02,1,,,W,,USW00004725
20170118,WT01,1,,,W,,USW00004781
20170118,WT01,1,,,W,,USW00014732
20170118,WT01,1,,,W,,USW00014733
20170118,WT01,1,,,W,,USW00014735
20170118,WT04,1,,,W,,USW00014735
20170118,WT01,1,,,W,,USW00014750
20170118,WT06,1,,,W,,USW00014750
20170118,WT01,1,,,W,,USW00014757
20170118,WT02,1,,,W,,USW00014757
20170118,WT01,1,,,W,,USW00014768
20170118,WT01,1,,,W,,USW00014771
20170118,WT01,1,,,W,,USW00064776
20170118,WT01,1,,,W,,USW00094725
20170118,WT06,1,,,W,,USW00094725
20170118,WT01,1,,,W,,USW00094728
20170118,WT01,1,,,W,,USW00094740
20170118,WT06,1,,,W,,USW00094740
20170118,WT01,1,,,W,,USW00094789
20170118,WT01,1,,,W,,USW00094790
20170119,WT01,1,,,7,,USC00301309
20170119,WT01,1,,,7,,USC00301625
20170119,WT01,1,,,7,,USC00303025
20170119,WT01,1,,,7,,USC00304564
20170119,WT01,1,,,7,,USC00304731
20170119,WT06,1,,,7,,USC00304731
20170119,WT01,1,,,7,,USC00304939
20170119,WT01,1,,,7,,USC00304996
20170119,WT01,1,,,7,,USC00305426
20170119,WT01,1,,,7,,USC00306314
20170119,WT01,1,,,7,,USC00306525
20170119,WT01,1,,,7,,USC00306747
20170119,WT01,1,,,7,,USC00306867
20170119,WT01,1,,,7,,USC00308132
20170119,WT01,1,,,7,,USC00308910
20170119,WT06,1,,,7,,USC00308962
20170119,WT01,1,,,7,,USC00309049
20170119,WT01,1,,,7,,USC00309593
20170119,WT01,1,,,W,,USW00004725
20170119,WT02,1,,,W,,USW00004725
20170119,WT01,1,,,W,,USW00004781
20170119,WT01,1,,,W,,USW00014733
20170119,WT01,1,,,W,,USW00014735
20170119,WT01,1,,,W,,USW00014750
20170119,WT08,1,,,W,,USW00014750
20170119,WT01,1,,,W,,USW00014757
20170119,WT02,1,,,W,,USW00014757
20170119,WT01,1,,,W,,USW00014768
20170119,WT01,1,,,W,,USW00014771
20170119,WT01,1,,,W,,USW00064776
20170119,WT01,1,,,W,,USW00094725
20170119,WT01,1,,,W,,USW00094740
20170119,WT01,1,,,W,,USW00094790
20170120,WT01,1,,,7,,USC00300321
20170120,WT01,1,,,7,,USC00300443
20170120,WT01,1,,,7,,USC00301625
20170120,WT01,1,,,7,,USC00302197
20170120,WT01,1,,,7,,USC00303851
20170120,WT01,1,,,7,,USC00304564
20170120,WT01,1,,,7,,USC00305512
20170120,WT01,1,,,7,,USC00305840
20170120,WT01,1,,,7,,USC00306525
20170120,WT06,1,,,7,,USC00306747
20170120,WT01,1,,,7,,USC00306867
20170120,WT01,1,,,7,,USC00307749
20170120,WT01,1,,,7,,USC00308910
20170120,WT01,1,,,7,,USC00309049
20170120,WT01,1,,,7,,USC00309593
20170120,WT01,1,,,W,,USW00004725
20170120,WT02,1,,,W,,USW00004725
20170120,WT01,1,,,W,,USW00004781
20170120,WT01,1,,,W,,USW00014732
20170120,WT08,1,,,W,,USW00014732
20170120,WT01,1,,,W,,USW00014733
20170120,WT01,1,,,W,,USW00014750
20170120,WT01,1,,,W,,USW00014757
20170120,WT01,1,,,W,,USW00014768
20170120,WT01,1,,,W,,USW00014771
20170120,WT01,1,,,W,,USW00094725
20170120,WT01,1,,,W,,USW00094728
20170120,WT01,1,,,W,,USW00094740
20170120,WT01,1,,,W,,USW00094789
20170120,WT01,1,,,W,,USW00094790
20170121,WT01,1,,,7,,USC00300055
20170121,WT01,1,,,7,,USC00300085
20170121,WT01,1,,,7,,USC00300443
20170121,WT01,1,,,7,,USC00300785
20170121,WT01,1,,,7,,USC00301011
20170121,WT01,1,,,7,,USC00301152
20170121,WT01,1,,,7,,USC00301211
20170121,WT01,1,,,7,,USC00301309
20170121,WT01,1,,,7,,USC00301625
20170121,WT01,1,,,7,,USC00302197
20170121,WT01,1,,,7,,USC00303025
20170121,WT01,1,,,7,,USC00303250
20170121,WT01,1,,,7,,USC00303322
20170121,WT01,1,,,7,,USC00303851
20170121,WT01,1,,,7,,USC00303983
20170121,WT01,1,,,7,,USC00304731
20170121,WT01,1,,,7,,USC00304808
20170121,WT01,1,,,7,,USC00304939
20170121,WT01,1,,,7,,USC00304996
20170121,WT01,1,,,7,,USC00305233
20170121,WT01,1,,,7,,USC00305512
20170121,WT01,1,,,7,,USC00305673
20170121,WT01,1,,,7,,USC00305840
20170121,WT01,1,,,7,,USC00306314
20170121,WT01,1,,,7,,USC00307329
20170121,WT01,1,,,7,,USC00307749
20170121,WT01,1,,,7,,USC00308132
20170121,WT01,1,,,7,,USC00308910
20170121,WT01,1,,,7,,USC00309049
20170121,WT01,1,,,W,,USW00004725
20170121,WT02,1,,,W,,USW00004725
20170121,WT01,1,,,W,,USW00004781
20170121,WT02,1,,,W,,USW00004781
20170121,WT08,1,,,W,,USW00004781
20170121,WT01,1,,,W,,USW00014732
20170121,WT08,1,,,W,,USW00014732
20170121,WT01,1,,,W,,USW00014733
20170121,WT02,1,,,W,,USW00014733
20170121,WT01,1,,,W,,USW00014735
20170121,WT01,1,,,W,,USW00014750
20170121,WT02,1,,,W,,USW00014750
20170121,WT08,1,,,W,,USW00014750
20170121,WT01,1,,,W,,USW00014757
20170121,WT01,1,,,W,,USW00014768
20170121,WT02,1,,,W,,USW00014768
20170121,WT01,1,,,W,,USW00014771
20170121,WT01,1,,,W,,USW00064776
20170121,WT02,1,,,W,,USW00064776
20170121,WT01,1,,,W,,USW00094725
20170121,WT01,1,,,W,,USW00094728
20170121,WT08,1,,,W,,USW00094728
20170121,WT01,1,,,W,,USW00094740
20170121,WT02,1,,,W,,USW00094740
20170121,WT01,1,,,W,,USW00094789
20170121,WT02,1,,,W,,USW00094789
20170121,WT01,1,,,W,,USW00094790
20170121,WT02,1,,,W,,USW00094790
20170122,WT01,1,,,7,,USC00300023
20170122,WT01,1,,,7,,USC00300055
20170122,WT01,1,,,7,,USC00300085
20170122,WT01,1,,,7,,USC00300183
20170122,WT01,1,,,7,,USC00300321
20170122,WT01,1,,,7,,USC00300443
20170122,WT01,1,,,7,,USC00300785
20170122,WT01,1,,,7,,USC00300937
20170122,WT01,1,,,7,,USC00301011
20170122,WT01,1,,,7,,USC00301068
20170122,WT01,1,,,7,,USC00301152
20170122,WT01,1,,,7,,USC00301309
20170122,WT01,1,,,7,,USC00301625
20170122,WT01,1,,,7,,USC00303025
20170122,WT01,1,,,7,,USC00303322
20170122,WT01,1,,,7,,USC00303851
20170122,WT01,1,,,7,,USC00304564
20170122,WT01,1,,,7,,USC00304731
20170122,WT01,1,,,7,,USC00304939
20170122,WT01,1,,,7,,USC00304996
20170122,WT01,1,,,7,,USC00305233
20170122,WT04,1,,,7,,USC00305233
20170122,WT01,1,,,7,,USC00305236
20170122,WT01,1,,,7,,USC00305512
20170122,WT01,1,,,7,,USC00305840
20170122,WT01,1,,,7,,USC00306047
20170122,WT01,1,,,7,,USC00306196
20170122,WT01,1,,,7,,USC00306525
20170122,WT01,1,,,7,,USC00307749
20170122,WT01,1,,,7,,USC00308962
20170122,WT01,1,,,7,,USC00309049
20170122,WT01,1,,,W,,USW00004725
20170122,WT02,1,,,W,,USW00004725
20170122,WT01,1,,,W,,USW00004781
20170122,WT02,1,,,W,,USW00004781
20170122,WT01,1,,,W,,USW00014732
20170122,WT02,1,,,W,,USW00014732
20170122,WT08,1,,,W,,USW00014732
20170122,WT01,1,,,W,,USW00014733
20170122,WT02,1,,,W,,USW00014733
20170122,WT01,1,,,W,,USW00014735
20170122,WT08,1,,,W,,USW00014735
20170122,WT01,1,,,W,,USW00014750
20170122,WT01,1,,,W,,USW00014757
20170122,WT02,1,,,W,,USW00014757
20170122,WT01,1,,,W,,USW00014768
20170122,WT02,1,,,W,,USW00014768
20170122,WT01,1,,,W,,USW00014771
20170122,WT02,1,,,W,,USW00014771
20170122,WT01,1,,,W,,USW00064776
20170122,WT02,1,,,W,,USW00064776
20170122,WT01,1,,,W,,USW00094725
20170122,WT01,1,,,W,,USW00094728
20170122,WT02,1,,,W,,USW00094728
20170122,WT08,1,,,W,,USW00094728
20170122,WT01,1,,,W,,USW00094740
20170122,WT02,1,,,W,,USW00094740
20170122,WT01,1,,,W,,USW00094789
20170122,WT02,1,,,W,,USW00094789
20170122,WT08,1,,,W,,USW00094789
20170122,WT01,1,,,W,,USW00094790
20170123,WT01,1,,,7,,USC00300443
20170123,WT01,1,,,7,,USC00301011
20170123,WT11,1,,,7,,USC00301211
20170123,WT01,1,,,7,,USC00301309
20170123,WT01,1,,,7,,USC00301625
20170123,WT01,1,,,7,,USC00302197
20170123,WT01,1,,,7,,USC00303025
20170123,WT01,1,,,7,,USC00304939
20170123,WT01,1,,,7,,USC00304996
20170123,WT04,1,,,7,,USC00305233
20170123,WT01,1,,,7,,USC00305236
20170123,WT01,1,,,7,,USC00305426
20170123,WT04,1,,,7,,USC00305512
20170123,WT06,1,,,7,,USC00305512
20170123,WT01,1,,,7,,USC00305840
20170123,WT01,1,,,7,,USC00306747
20170123,WT01,1,,,7,,USC00306867
20170123,WT06,1,,,7,,USC00306867
20170123,WT01,1,,,7,,USC00307329
20170123,WT01,1,,,7,,USC00307749
20170123,WT01,1,,,7,,USC00308962
20170123,WT06,1,,,7,,USC00308962
20170123,WT01,1,,,7,,USC00309049
20170123,WT01,1,,,7,,USC00309593
20170123,WT01,1,,,W,,USW00004725
20170123,WT06,1,,,W,,USW00004725
20170123,WT01,1,,,W,,USW00004781
20170123,WT01,1,,,W,,USW00014732
20170123,WT01,1,,,W,,USW00014733
20170123,WT01,1,,,W,,USW00014735
20170123,WT04,1,,,W,,USW00014735
20170123,WT06,1,,,W,,USW00014735
20170123,WT06,1,,,W,,USW00014750
20170123,WT01,1,,,W,,USW00014757
20170123,WT01,1,,,W,,USW00014768
20170123,WT06,1,,,W,,USW00014771
20170123,WT01,1,,,W,,USW00064776
20170123,WT01,1,,,W,,USW00094728
20170123,WT01,1,,,W,,USW00094789
20170123,WT01,1,,,W,,USW00094790
20170123,WT06,1,,,W,,USW00094790
20170124,WT06,1,,,7,,USC00300085
20170124,WT01,1,,,7,,USC00300321
20170124,WT04,1,,,7,,USC00300321
20170124,WT06,1,,,7,,USC00300321
20170124,WT01,1,,,7,,USC00301152
20170124,WT11,1,,,7,,USC00301211
